,lon,lat
978,2.3522219,48.856614
979,-84.2700179,37.8393332
980,-122.2913078,37.8271784
981,-77.4071445,39.0291569
982,-99.9018131,31.9685988
983,121.774017,12.879721
984,18.307408,54.506386
985,-73.7948516,40.7282239
986,-74.0059413,40.7127837
987,-71.323961,43.733949
988,-80.1917902,25.7616798
989,-82.1400923,29.1871986
990,-83.753428,9.748917
991,-83.2320991,33.0801429
992,-99.1561883,19.3437444
993,-120.5542012,43.8041334
994,-0.1638979,51.4996453
995,-98.5217975,33.8789832
996,-109.930367,27.4827729
997,-96.6388833,32.912624
998,-87.6876969,42.0450722
999,-87.6297982,41.8781136
1000,-99.0816784,40.6993303
1001,-70.7197342,41.7614511
1002,0.1494988,43.0193924
1003,-74.0059413,40.7127837
1004,-64.264167,-27.7833574
1005,-0.1277583,51.5073509
1006,-5.9844589,37.3890924
1007,-87.6723034,41.9073792
1008,-79.0192997,35.7595731
1009,-81.8691228,28.7391313
1010,-78.8696131,42.8895784
1011,-91.1403196,30.4582829
1012,-95.712891,37.09024
1013,-106.8703967,39.151385
1014,-3.74922,40.463667
1015,-106.6055534,35.0853336
1016,-82.9000751,32.1656221
1017,-44.2829046,-2.5391099
1018,-0.0529538,51.5015971
1019,6.168426,49.357571
1020,-74.0059413,40.7127837
1021,-122.0575434,37.387474
1022,-110.3308814,29.2972247
1023,126.9779692,37.566535
1024,-99.133208,19.4326077
1025,174.776236,-41.2864603
1026,-117.0382471,32.5149469
1027,-71.3824374,42.4072107
1028,3.0296429,50.6246569
1029,-2.2426305,53.4807593
1030,15.2,45.1
1031,3.057256,50.62925
1032,-121.4806544,38.5770787
1033,-0.1405585,51.5159243
1034,-82.7350514,28.2143574
1035,5.4437122,43.5153902
1036,-118.2436849,34.0522342
1037,-122.286865,38.2975381
1038,-122.286865,38.2975381
1039,2.213749,46.227638
1040,-119.4179324,36.778261
1041,-45.2744159,-4.9609498
1042,-9.1480283,38.7340994
1043,-79.532157,43.8169837
1044,2.6370411,48.8499198
1045,7.017369,43.552847
1046,-1.559405,47.207121
1047,-73.425676,40.8681539
1048,-95.712891,37.09024
1049,-74.4056612,40.0583238
1050,2.1569325,41.49845
1051,-77.1945247,41.2033216
1052,-81.1020414,33.6157083
1053,2.1581351,49.0615901
1054,-79.7919754,36.0726354
1055,-93.0862749,31.7607195
1056,39.576891,52.545527
1057,2.3522219,48.856614
1058,2.3522219,48.856614
1059,6.449403,48.172402
1060,3.057256,50.62925
1061,2.3522219,48.856614
1062,2.213749,46.227638
1063,2.213749,46.227638
1064,2.213749,46.227638
1065,-89.6501481,39.7817213
1066,2.357443,48.936181
1067,6.1757156,49.1193089
1068,7.7521113,48.5734053
1069,5.36978,43.296482
1070,-70.8119953,-9.0237964
1071,-86.3442107,34.3614336
1072,2.3522219,48.856614
1073,-93.774591,36.417316
1074,-3.6941628,40.4152651
1075,-85.201351,34.7438241
1076,-98.4814092,26.2470165
1077,-94.7404891,32.5007037
1078,-155.5827818,19.8967662
1079,153.0251235,-27.4697707
1080,-51.9330558,-23.4209995
1081,-79.0336374,38.0301356
1082,-78.2247211,34.3157241
1083,-99.9018131,31.9685988
1084,-95.712891,37.09024
1085,-158.1848755,21.4359641
1086,-77.297508,18.109581
1087,1.858686,50.95129
1088,-117.2897652,34.1083449
1089,2.213749,46.227638
1090,-81.8691228,28.7391313
1091,-95.712891,37.09024
1092,-84.6476895,38.9976792
1093,-100.4456984,48.8272301
1094,78.96288,20.593684
1095,-99.0976808,19.3948036
1096,-72.9252738,41.3539107
1097,-71.6125694,10.6701804
1098,-165.4063889,64.5011111
1099,103.819836,1.352083
1100,-47.8821658,-15.7942287
1101,-99.1561883,19.3437444
1102,-1.890401,52.486243
1103,-87.6297982,41.8781136
1104,-122.6641194,45.5138927
1105,-84.3879824,33.7489954
1106,-92.003894,43.55087
1107,-82.9000751,32.1656221
1108,-118.2436849,34.0522342
1109,10.5881804,49.9873929
1110,-87.6297982,41.8781136
1111,-86.902298,32.3182314
1112,-107.3940117,24.8090649
1113,2.1086131,41.5462745
1114,-73.8648268,40.8447819
1115,-114.7420408,44.0682019
1116,-75.1640587,39.948826
1117,12.56738,41.87194
1118,-105.028211,39.763815
1119,-74.297333,4.570868
1120,115.2837585,-3.0926415
1121,138.252924,36.204824
1122,-90.9270496,32.3257022
1123,-92.2895948,34.7464809
1124,-82.907123,40.4172871
1125,-104.990251,39.7392358
1126,-43.1728965,-22.9068467
1127,-92.2634136,14.9055567
1128,-79.3831843,43.653226
1129,-118.2436849,34.0522342
1130,-106.346771,56.130366
1131,75.7872709,26.9124336
1132,-79.9958864,40.4406248
1133,-81.5157535,27.6648274
1134,-81.7948103,26.1420358
1135,-122.3320708,47.6062095
1136,-102.4107493,34.2331373
1137,15.2551187,54.5259614
1138,-3.5985571,37.1773363
1139,-92.1523597,31.7083405
1140,-111.0937311,34.0489281
1141,-74.0059413,40.7127837
1142,-51.92528,-14.235004
1143,-93.6091064,41.6005448
1144,3.3792057,6.5243793
1145,-75.6624122,41.408969
1146,-95.712891,37.09024
1147,7.7521113,48.5734053
1148,-87.8431078,41.5853107
1149,-117.2941632,34.1284221
1150,-73.9712488,40.7830603
1151,-99.0436467,19.2990233
1152,-88.698362,32.368129
1153,-79.3831843,43.653226
1154,22.937506,-30.559482
1155,-107.3940117,24.8090649
1156,-95.712891,37.09024
1157,-2.9915726,53.4083714
1158,-95.712891,37.09024
1159,-95.4560512,30.3118769
1160,-79.532157,43.8169837
1161,-96.795776,32.786878
1162,-43.1728965,-22.9068467
1163,-0.7125608,38.2699329
1164,35.243322,38.963745
1165,-122.2059833,47.6768927
1166,12.56738,41.87194
1167,-90.0715323,29.9510658
1168,-3.74922,40.463667
1169,-114.0708459,51.0486151
1170,-106.346771,56.130366
1171,-79.532157,43.8169837
1172,-88.2120315,41.632223
1173,-94.3985475,35.3859242
1174,14.8475139,41.1099473
1175,-116.419389,34.9592083
1176,-3.435973,55.378051
1177,-122.4194155,37.7749295
1178,113.921327,-0.789275
1179,33.429859,35.126413
1180,-122.6059582,46.9420431
1181,-77.0368707,38.9071923
1182,-73.567256,45.5016889
1183,23.7692328,37.879787
1184,-95.712891,37.09024
1185,-87.6087638,41.8054641
1186,-83.9811014,34.1140497
1187,-51.1695824,-23.3044524
1188,-74.0059413,40.7127837
1189,-89.3985283,32.3546679
1190,-51.92528,-14.235004
1191,-95.6349463,29.6196787
1192,-96.7969879,32.7766642
1193,-86.7657063,33.534518
1194,-83.985,42.43472
1195,-77.3133268,40.4732862
1196,-89.8692203,30.0895665
1197,15.2551187,54.5259614
1198,-81.6943605,41.49932
1199,69.345116,30.375321
1200,-87.6297982,41.8781136
1201,-86.158068,39.768403
1202,-74.0634656,40.7537883
1203,13.404954,52.5200066
1204,-89.9589181,32.2695591
1205,-84.8294211,9.9778439
1206,-95.99153,36.156883
1207,-118.2436849,34.0522342
1208,-118.3531311,33.9616801
1209,-118.2436849,34.0522342
1210,-0.0646437,51.5517953
1211,-97.1383744,49.895136
1212,-80.289495,25.8223198
1213,-60.0217314,-3.1190275
1214,-95.712891,37.09024
1215,-122.009265,37.410829
1216,9.537499,33.886917
1217,-74.4518188,40.4862157
1218,8.946256,44.4056499
1219,-0.091083,51.374981
1220,-97.5164276,35.4675602
1221,-85.6023643,44.3148443
1222,-77.233206,38.876041
1223,14.0531456,50.6611164
1224,-122.4264918,37.6281364
1225,-75.1652215,39.9525839
1226,-95.712891,37.09024
1227,106.822745,-6.1744651
1228,-90.0715323,29.9510658
1229,119.4327314,-5.1476651
1230,-99.133208,19.4326077
1231,-117.9242966,33.8703596
1232,-98.4842465,39.011902
1233,-122.4194155,37.7749295
1234,-74.0059413,40.7127837
1235,-34.8828969,-8.0578381
1236,-95.3698028,29.7604267
1237,-87.9064736,43.0389025
1238,47.481766,29.31166
1239,-102.552784,23.634501
1240,-87.2169149,30.421309
1241,-75.1652215,39.9525839
1242,-82.570877,28.882575
1243,-84.3879824,33.7489954
1244,-97.297108,33.087567
1245,11.5354214,45.5454787
1246,-84.3879824,33.7489954
1247,-82.7268333,38.8134097
1248,-77.6109219,43.16103
1249,-95.3698028,29.7604267
1250,-1.6777926,48.117266
1251,-86.3055839,41.6797882
1252,-102.552784,23.634501
1253,-118.2436849,34.0522342
1254,-59.8540382,-36.7749672
1255,36.8219462,-1.2920659
1256,-46.6333094,-23.5505199
1257,-82.907123,40.4172871
1258,-43.2086085,-22.8052385
1259,-81.0250784,34.9248667
1260,-81.7981908,41.4819932
1261,-99.133208,19.4326077
1262,-3.435973,55.378051
1263,-84.516481,33.932414
1264,9.9936818,53.5510846
1265,-95.712891,37.09024
1266,-97.7969583,31.1092345
1267,-84.380956,33.9143169
1268,12.095518,46.1093377
1269,-82.7350514,28.2143574
1270,-88.4153847,44.2619309
1271,-74.025567,40.931519
1272,-81.7380989,28.5478831
1273,-51.9649421,-29.459582
1274,-82.9071695,39.9730713
1275,-66.9036063,10.4805937
1276,-93.0963625,44.9474658
1277,-91.1403196,30.4582829
1278,-85.1393513,41.079273
1279,-78.183406,-1.831239
1280,27.5853637,47.1602595
1281,-102.430721,44.592211
1282,-90.230759,15.783471
1283,-84.3879824,33.7489954
1284,-66.58973,6.42375
1285,78.486671,17.385044
1286,-123.0867536,44.0520691
1287,-3.74922,40.463667
1288,144.963056,-37.813611
1289,-74.0059413,40.7127837
1290,-66.9036063,10.4805937
1291,-102.552784,23.634501
1292,3.956242,49.043411
1293,-83.0457538,42.331427
1294,-121.3080614,44.0539751
1295,39.1655619,21.5964785
1296,-1.1743197,52.3555177
1297,-76.6412712,39.0457549
1298,14.5528116,53.4285438
1299,-3.435973,55.378051
1300,-117.0382471,32.5149469
1301,-82.5306527,27.3364347
1302,-82.4571776,27.950575
1303,-36.954107,-8.8137173
1304,-95.712891,37.09024
1305,-45.9420118,-22.2480373
1306,-111.9260519,33.4941704
1307,-78.9029151,35.9022566
1308,53.688046,32.427908
1309,-118.1937395,33.7700504
1310,-121.8863286,37.3382082
1311,139.6917064,35.6894875
1312,11.5354214,45.5454787
1313,-98.4936282,29.4241219
1314,-81.1637245,33.836081
1315,35.862285,33.854721
1316,-3.7038322,40.4167515
1317,-120.7401386,47.7510741
1318,-118.4911912,34.0194543
1319,-116.419389,34.9592083
1320,139.5932055,35.9773805
1321,-97.356581,37.789042
1322,-106.346771,56.130366
1323,-77.4010762,35.529051
1324,37.6110017,55.4755949
1325,-82.9000751,32.1656221
1326,-81.5157535,27.6648274
1327,-79.9958864,40.4406248
1328,-60.0217314,-3.1190275
1329,-82.907123,40.4172871
1330,-74.297333,4.570868
1331,-99.9018131,31.9685988
1332,-121.4943996,38.5815719
1333,-86.4808043,36.9685219
1334,-2.2360163,53.4840084
1335,10.451526,51.165691
1336,1.738236,41.3940546
1337,-122.6764816,45.5230622
1338,-122.2913078,37.8271784
1339,-43.3750072,-22.972023
1340,-3.7765276,38.0951601
1341,12.56738,41.87194
1342,-54.9306152,-1.9981271
1343,-80.1300455,25.790654
1344,-122.0321823,37.3229978
1345,-80.1917902,25.7616798
1346,-81.8691228,28.7391313
1347,-91.8318334,37.9642529
1348,9.9936818,53.5510846
1349,121.0508645,14.5176184
1350,-115.1398296,36.1699412
1351,-46.6333094,-23.5505199
1352,-89.4311847,30.4692015
1353,-73.9202391,41.6002842
1354,-115.1398296,36.1699412
1355,-55.9467076,-27.4269255
1356,-118.2436849,34.0522342
1357,2.3522219,48.856614
1358,-1.1581086,52.9547832
1359,12.56738,41.87194
1360,-118.2436849,34.0522342
1361,-79.8744836,43.8363372
1362,24.631649,56.2703434
1363,-79.3831843,43.653226
1364,153.1932534,-28.6104322
1365,-75.3201878,39.9306677
1366,-77.0368707,38.9071923
1367,-83.753428,9.748917
1368,-90.0715323,29.9510658
1369,-87.6297982,41.8781136
1370,-95.712891,37.09024
1371,-74.1502007,40.5795317
1372,-79.532157,43.8169837
1373,-149.9002778,61.2180556
1374,-74.0059413,40.7127837
1375,-0.4035406,51.5569224
1376,-79.3723763,43.6524278
1377,11.7272747,45.7657286
1378,-81.8313967,30.1718726
1379,-90.0489801,35.1495343
1380,-73.9202391,41.6002842
1381,121.774017,12.879721
1382,115.8604572,-31.9505269
1383,-80.0364297,26.7056206
1384,-104.9739333,39.5480789
1385,-0.1277583,51.5073509
1386,-79.532157,43.8169837
1387,-71.542969,-35.675147
1388,-82.9000751,32.1656221
1389,-100.9855409,22.1564699
1390,-71.1097335,42.3736158
1391,-95.712891,37.09024
1392,-91.8074586,18.6504879
1393,5.878219,43.102976
1394,-81.8691228,28.7391313
1395,-111.0937311,34.0489281
1396,-117.2653146,32.9594891
1397,-122.3255254,37.5629917
1398,-82.9000751,32.1656221
1399,-86.902298,32.3182314
1400,-73.950056,40.810018
1401,-112.6410518,38.2769149
1402,-82.907123,40.4172871
1403,-122.6764816,45.5230622
1404,-105.7820674,39.5500507
1405,-3.7037902,40.4167754
1406,-80.6326916,25.5516034
1407,-115.1398296,36.1699412
1408,4.8719854,50.4673883
1409,-120.7401386,47.7510741
1410,-95.712891,37.09024
1411,-119.4179324,36.778261
1412,-97.9578128,34.5023028
1413,-112.0847703,38.7675068
1414,78.1828308,26.2182871
1415,-95.712891,37.09024
1416,-93.6001278,41.7317884
1417,-85.6023643,44.3148443
1418,-117.3505939,33.1580933
1419,-95.6890185,39.0558235
1420,-87.771964,41.909611
1421,-86.538632,39.185058
1422,-120.7401386,47.7510741
1423,-106.346771,56.130366
1424,120.9842195,14.5995124
1425,-91.8318334,37.9642529
1426,-66.297946,17.9774659
1427,27.046634,40.028167
1428,-80.4549026,38.5976262
1429,120.960515,23.69781
1430,-95.712891,37.09024
1431,-99.9018131,31.9685988
1432,-121.43419,38.4223702
1433,126.9779692,37.566535
1434,-79.0192997,35.7595731
1435,-120.5542012,43.8041334
1436,-99.9018131,31.9685988
1437,-108.5567,37.34923
1438,-95.3698028,29.7604267
1439,-0.1277583,51.5073509
1440,-76.6358333,39.2750153
1441,-95.712891,37.09024
1442,-74.0059413,40.7127837
1443,-118.2436849,34.0522342
1444,2.3522219,48.856614
1445,-118.3173209,34.0954806
1446,-85.754964,38.3981216
1447,-115.2837585,30.8406338
1448,-104.367598,29.5600257
1449,47.262782,56.1167663
1450,12.951693,46.3701104
1451,-5.86309,54.69231
1452,-94.1265562,30.080174
1453,28.9783589,41.0082376
1454,-122.4194155,37.7749295
1455,139.7035494,35.6938401
1456,-79.0178667,42.3587211
1457,77.2090212,28.6139391
1458,-82.059212,26.442453
1459,-83.3977101,41.9164343
1460,-102.552784,23.634501
1461,-90.0489801,35.1495343
1462,-118.032844,33.9791793
1463,-8.4115401,43.3623436
1464,-66.58973,6.42375
1465,6.1757156,49.1193089
1466,-99.133208,19.4326077
1467,-86.1349019,40.2671941
1468,-99.1578917,19.4247338
1469,2.167515,48.346479
1470,88.363895,22.572646
1471,-86.5804473,35.5174913
1472,-122.1560768,37.7249296
1473,-43.1728965,-22.9068467
1474,-64.165618,-31.4317046
1475,-50.9907877,-29.942289
1476,-149.4936733,64.2008413
1477,-119.4179324,36.778261
1478,-36.4968966,-8.8828551
1479,-44.5550308,-18.512178
1480,-74.0059413,40.7127837
1481,-95.5813888,46.2816667
1482,-119.4179324,36.778261
1483,-0.3367413,53.7456709
1484,-3.7037902,40.4167754
1485,102.2153872,5.767933
1486,-97.7430608,30.267153
1487,78.96288,20.593684
1488,-95.712891,37.09024
1489,-85.3232139,51.253775
1490,18.643501,60.128161
1491,-119.4179324,36.778261
1492,-74.0059413,40.7127837
1493,2.213749,46.227638
1494,-76.9074739,39.0348317
1495,28.7780987,-31.6066839
1496,106.9755726,-6.2382699
1497,-100.3161126,25.6866142
1498,-77.1945247,41.2033216
1499,139.6423446,35.4475073
1500,-74.004931,40.7251584
1501,-117.1610838,32.715738
1502,10.451526,51.165691
1503,-55.765835,-32.522779
1504,-71.5723953,43.1938516
1505,8.185997,48.2774862
1506,106.822745,-6.1744651
1507,-71.3128285,41.4901024
1508,-119.4179324,36.778261
1509,-81.1637245,33.836081
1510,-122.1430195,37.4418834
1511,-104.990251,39.7392358
1512,-86.5861037,34.7303688
1513,14.550072,47.516231
1514,-78.898619,35.9940329
1515,28.9783589,41.0082376
1516,-0.1277583,51.5073509
1517,-106.346771,56.130366
1518,-72.503093,7.888527
1519,-97.5943479,38.8401321
1520,88.363895,22.572646
1521,-118.2436849,34.0522342
1522,-118.2436849,34.0522342
1523,-122.0363496,37.36883
1524,101.975766,4.210484
1525,-74.0059413,40.7127837
1526,-117.9859038,35.125801
1527,-110.9559192,29.0729673
1528,-74.4056612,40.0583238
1529,-71.0588801,42.3600825
1530,-122.4194155,37.7749295
1531,101.975766,4.210484
1532,-91.1403196,30.4582829
1533,-95.712891,37.09024
1534,-75.6971931,45.4215296
1535,15.2229108,59.5976983
1536,-71.542969,-35.675147
1537,10.451526,51.165691
1538,-66.58973,6.42375
1539,-118.2200712,33.8958492
1540,103.819836,1.352083
1541,-79.7919754,36.0726354
1542,-83.753428,9.748917
1543,-87.4103736,39.4705314
1544,-118.344405,34.1535544
1545,-63.9113296,10.9970723
1546,-89.3985283,32.3546679
1547,-63.616672,-38.416097
1548,-70.9915997,42.4136428
1549,4.3854625,51.0914213
1550,-95.712891,37.09024
1551,-82.9987942,39.9611755
1552,18.643501,60.128161
1553,-117.827449,33.697637
1554,-76.8518638,39.184177
1555,-75.1652215,39.9525839
1556,125.1708741,10.3346206
1557,-99.133208,19.4326077
1558,-79.9958864,40.4406248
1559,-82.6675802,41.4283802
1560,-122.2913078,37.8271784
1561,-113.4909267,53.544389
1562,-120.5542012,43.8041334
1563,-101.6859605,21.1250077
1564,-51.92528,-14.235004
1565,-80.1917902,25.7616798
1566,-97.1570149,43.0834535
1567,-96.7969879,32.7766642
1568,-77.04443,38.909113
1569,128.6210824,34.8806427
1570,-83.9207392,35.9606384
1571,101.975766,4.210484
1572,151.2092955,-33.8688197
1573,-96.9292104,42.7794417
1574,116.8528526,-1.2379274
1575,-122.1977163,37.7907934
1576,-99.133208,19.4326077
1577,78.96288,20.593684
1578,6.1757156,49.1193089
1579,-95.712891,37.09024
1580,-96.8512063,32.8481029
1581,-79.7881024,40.4211798
1582,120.960515,23.69781
1583,-89.5925857,20.9673702
1584,-119.4179324,36.778261
1585,-76.6144503,39.2873398
1586,-81.0348144,34.0007104
1587,-90.0715323,29.9510658
1588,-116.5696052,43.5837886
1589,-120.7999351,39.3590873
1590,-51.92528,-14.235004
1591,-74.0059413,40.7127837
1592,-111.8897438,40.7679266
1593,-119.4179324,36.778261
1594,-117.8311428,33.7174708
1595,-82.9000751,32.1656221
1596,-95.712891,37.09024
1597,-93.138945,16.749872
1598,-77.6109219,43.16103
1599,-74.4766712,40.4525163
1600,-77.1807842,38.2664512
1601,-99.9018131,31.9685988
1602,-102.552784,23.634501
1603,-1.128462,53.52282
1604,-104.990251,39.7392358
1605,-96.1342241,19.173773
1606,2.6370411,48.8499198
1607,-118.4657515,34.1753337
1608,-84.3879824,33.7489954
1609,-93.1029939,16.7516009
1610,141.3408314,43.0908503
1611,-102.2915677,21.8852562
1612,9.1829321,48.7758459
1613,-102.552784,23.634501
1614,-57.9535657,-34.9204948
1615,-77.0368707,38.9071923
1616,-95.3698028,29.7604267
1617,-102.552784,23.634501
1618,-95.3698028,29.7604267
1619,-105.8700901,34.5199402
1620,-118.2436849,34.0522342
1621,-102.552784,23.634501
1622,-117.8311428,33.7174708
1623,-99.133208,19.4326077
1624,-71.542969,-35.675147
1625,-76.6412712,39.0457549
1626,-95.3698028,29.7604267
1627,-73.9441579,40.6781784
1628,-102.552784,23.634501
1629,-58.4205286,-34.6303629
1630,-81.3792365,28.5383355
1631,-66.58973,6.42375
1632,-64.264167,-27.7833574
1633,-88.019826,44.519159
1634,-77.0368707,38.9071923
1635,6.0608726,51.4427238
1636,-71.0588801,42.3600825
1637,-91.6916417,41.3014077
1638,-89.3985283,40.6331249
1639,-110.9559192,29.0729673
1640,-74.0059413,40.7127837
1641,-78.4805563,35.7876515
1642,-90.0715323,29.9510658
1643,35.243322,38.963745
1644,35.243322,38.963745
1645,-58.3815591,-34.6036844
1646,-77.0090505,38.8899389
1647,-104.831728,38.8309117
1648,-96.3199488,15.8340071
1649,-106.2800242,43.4113604
1650,-3.7033725,40.4162883
1651,-76.2710833,-12.2720956
1652,-84.3879824,33.7489954
1653,-77.0368707,38.9071923
1654,-122.3320708,47.6062095
1655,-81.5157535,27.6648274
1656,-71.5723953,43.1938516
1657,5.4502821,45.1695797
1658,105.8341598,21.0277644
1659,-118.2200712,33.8958492
1660,-79.3831843,43.653226
1661,-58.3815591,-34.6036844
1662,-84.3179414,30.4202271
1663,0.4850373,50.9160162
1664,-0.1457257,51.4958639
1665,-102.4342115,47.736992
1666,-88.0398912,30.6953657
1667,-75.3835283,40.7194355
1668,10.89779,48.3705449
1669,-99.7232673,19.4968732
1670,-84.3615555,34.0232431
1671,109.1255917,-6.8797041
1672,-74.4056612,40.0583238
1673,-97.1025077,32.4334742
1674,-116.5765035,53.9332706
1675,-102.2915677,21.8852562
1676,-78.183406,-1.831239
1677,-83.4895449,35.6117644
1678,-117.1610838,32.715738
1679,-74.009213,40.7119193
1680,-110.3127531,24.1426408
1681,-115.1398296,36.1699412
1682,-80.1494901,26.0112014
1683,-122.3172431,47.6142638
1684,-80.1436057,40.7882723
1685,-106.346771,56.130366
1686,-73.2519376,40.8212188
1687,-102.552784,23.634501
1688,-95.712891,37.09024
1689,-78.8783585,35.0526641
1690,-83.985,42.43472
1691,-122.2913078,37.8271784
1692,138.252924,36.204824
1693,-81.5157535,27.6648274
1694,-70.2962408,41.6687897
1695,-113.1262199,49.4571274
1696,-35.200916,-5.7792569
1697,139.6854958,35.6919843
1698,-105.7820674,39.5500507
1699,-122.840098,45.3565074
1700,-122.6479642,38.0370155
1701,-96.6988856,33.0198431
1702,-95.712891,37.09024
1703,47.481766,29.31166
1704,-103.3496092,20.6596988
1705,-44.5550308,-18.512178
1706,-118.3173209,34.0954806
1707,121.4627868,25.0169826
1708,-102.3676431,31.8456816
1709,-97.7150166,44.5875983
1710,0.6058091,50.9909212
1711,100.992541,15.870032
1712,-76.6412712,39.0457549
1713,-77.1945247,41.2033216
1714,-71.0588801,42.3600825
1715,-78.6381787,35.7795897
1716,-93.1029939,16.7516009
1717,-117.1483648,33.4936391
1718,-75.5138166,5.070275
1719,-82.7350514,28.2143574
1720,-102.552784,23.634501
1721,23.7275388,37.9838096
1722,-122.2913078,37.8271784
1723,-89.6212271,42.2966861
1724,-99.1561883,19.3437444
1725,-112.0740373,33.4483771
1726,-120.7401386,47.7510741
1727,-81.5157535,27.6648274
1728,-116.419389,34.9592083
1729,-69.4454689,45.253783
1730,-95.712891,37.09024
1731,-66.1057355,18.4655394
1732,-122.2747353,37.8050186
1733,-86.158068,39.768403
1734,-81.397265,43.5490237
1735,-79.3831843,43.653226
1736,-122.2913078,37.8271784
1737,-80.1917902,25.7616798
1738,-71.542969,-35.675147
1739,-73.9712488,40.7830603
1740,-117.9145036,33.8352932
1741,-71.0588801,42.3600825
1742,-110.926479,32.2217429
1743,-117.3961564,33.9533487
1744,-68.99002,12.16957
1745,-47.2089525,-23.0886496
1746,-83.9811014,34.1140497
1747,-75.164996,39.9489377
1748,-79.3831843,43.653226
1749,-117.689218,33.6469661
1750,-94.5785667,39.0997265
1751,139.6917064,35.6894875
1752,-98.2061996,19.0412967
1753,-122.3320708,47.6062095
1754,-120.3272674,50.674522
1755,-87.403445,46.557929
1756,-80.1333452,26.097885
1757,-95.712891,37.09024
1758,-121.0768901,38.8965654
1759,-114.7420408,44.0682019
1760,-85.3435692,34.9417429
1761,-81.1637245,33.836081
1762,-3.5985571,37.1773363
1763,-81.28397,35.2848579
1764,78.96288,20.593684
1765,-76.5380376,38.9797975
1766,-119.4179324,36.778261
1767,-82.2106876,36.3487196
1768,-71.0588801,42.3600825
1769,-95.712891,37.09024
1770,-105.7820674,39.5500507
1771,-87.9028398,41.8778084
1772,-87.5391418,33.2140233
1773,-95.712891,37.09024
1774,-79.529321,43.812819
1775,-122.272747,37.8715926
1776,-95.712891,37.09024
1777,-79.9223592,-2.1709979
1778,-111.9374003,33.4234954
1779,-97.7430608,30.267153
1780,-5.54708,7.539989
1781,-119.4179324,36.778261
1782,-74.1165313,40.9792645
1783,4.8625133,52.3733543
1784,-97.7430608,30.267153
1785,-75.1652215,39.9525839
1786,-88.7878678,43.7844397
1787,-63.616672,-38.416097
1788,-118.2436849,34.0522342
1789,-106.346771,56.130366
1790,-86.5130173,39.1766135
1791,-79.3967323,43.6449677
1792,-122.0326191,47.5301011
1793,-114.0949602,51.0572744
1794,-111.0937311,34.0489281
1795,-80.365865,40.6367812
1796,-95.712891,37.09024
1797,-89.3985283,40.6331249
1798,-96.7969879,32.7766642
1799,-77.1945247,41.2033216
1800,-81.0975397,43.0408402
1801,-88.9906312,40.5142026
1802,-0.1277583,51.5073509
1803,-71.3824374,42.4072107
1804,-74.8069813,11.0041072
1805,-74.0059413,40.7127837
1806,-99.133208,19.4326077
1807,-119.4179324,36.778261
1808,-84.3879824,33.7489954
1809,-84.3879824,33.7489954
1810,-74.0059413,40.7127837
1811,-103.2115118,39.5661785
1812,121.016508,14.5122739
1813,-95.7682346,18.7758381
1814,-99.9018131,31.9685988
1815,-71.7147951,10.6544509
1816,-80.1300455,25.790654
1817,-117.1610838,32.715738
1818,153.0251235,-27.4697707
1819,-76.8153705,42.0967817
1820,-81.935143,40.8050565
1821,121.774017,12.879721
1822,-46.6333094,-23.5505199
1823,-102.552784,23.634501
1824,-99.9018131,31.9685988
1825,-97.7430608,30.267153
1826,-96.1420947,18.0809028
1827,-78.6568942,37.4315734
1828,-74.0059413,40.7127837
1829,153.1932534,-28.6104322
1830,-71.542969,-35.675147
1831,-93.2009998,44.9374831
1832,-72.6122917,42.0378342
1833,-110.9559192,29.0729673
1834,-75.5812119,6.244203
1835,-85.3232139,51.253775
1836,-122.2608044,38.1749178
1837,-95.406063,29.6757457
1838,-96.7969879,32.7766642
1839,-82.9000751,32.1656221
1840,-117.1610838,32.715738
1841,-75.5636144,40.2481025
1842,-95.4379863,29.7282836
1843,-71.0588801,42.3600825
1844,-79.532157,43.8169837
1845,-116.5963713,31.8667427
1846,-63.0508598,-31.4192155
1847,-100.3288581,20.6113606
1848,-90.230759,15.783471
1849,22.937506,-30.559482
1850,-82.907123,40.4172871
1851,-90.230759,15.783471
1852,-82.7873244,27.9094665
1853,13.914399,3.9505128
1854,-80.1934782,25.8332543
1855,-116.0541689,34.1355582
1856,-63.616672,-38.416097
1857,-81.6943605,41.49932
1858,-48.4901968,-1.4557794
1859,-122.6764816,45.5230622
1860,-75.1652215,39.9525839
1861,-118.8820414,34.285558
1862,-71.0588801,42.3600825
1863,-95.712891,37.09024
1864,-84.5039697,38.0306511
1865,-83.9811014,34.1140497
1866,-75.3104654,39.7476136
1867,-58.443832,-23.442503
1868,144.4937398,-37.0012974
1869,-71.4774291,41.5800945
1870,-79.1772371,35.7201463
1871,-84.1401926,34.2073196
1872,-1.61778,54.978252
1873,-85.3232139,51.253775
1874,75.777846,31.1240175
1875,-49.2601856,-16.6742394
1876,-123.1207375,49.2827291
1877,-69.4454689,45.253783
1878,-82.2773629,37.6742682
1879,-90.0489801,35.1495343
1880,-96.76697,35.9850639
1881,-97.5804767,31.7889901
1882,-81.3789739,35.3787442
1883,-112.0740373,33.4483771
1884,80.0949883,13.2222011
1885,-68.5016874,44.4959099
1886,-56.1645314,-34.9011127
1887,-92.0086088,29.9547706
1888,-73.9441579,40.6781784
1889,-86.6302625,33.3401108
1890,110.3592127,1.5532783
1891,-70.9011786,42.3016073
1892,-104.8319195,39.7294319
